"Col1","user","description","result","apply_dt","close_dt","update_ts"
"","路易斯的弟弟够意思","EP+DP来新1.5年时第二次申请，收入10k+。期间有promotion，做义工。提交10个月后收到需家庭cv的邮件，顺便提交了cover letter。家庭cv里注明了父母都有退休金（你懂的）。
第一次申请时刚来1年，4个月被拒。看来1年申请且之前没有新加坡经历的家庭基本都悬。情况差不多的小伙伴不要气馁。","通过","2021-01-13","2022-04-20","2022-04-20 22:26"
"","HT","96年男，中国国籍，银行，EP，来新10年+，poly本地degree毕业，等待中","等待","2021-09-30","null","2022-04-19 21:02"
"","ghyl0706","女单身，30，金融业，NUS master，6k","通过","2021-07-07","2023-03-31","2022-04-19 17:52"
"","祝大家好运","单身女31  EP Nus master 来新8年 建筑业 第二次申请 5k+  条件一般 感恩","通过","2021-06-17","2022-03-24","2022-04-18 18:10"
"","jonle","马来西亚男，26岁，degree。来新加坡一年半后申请（一年半work permit，一拿到EP立刻申请），9个月后通过。感恩。","通过","2021-07-16","2022-04-12","2022-04-15 16:34"
"","kershaw22","EP, NTU master, 第四次申请，在新8年，工作六6年，金融业，工资5.5k","通过","2021-08-18","2022-04-14","2022-04-15 13:22"
"","tony","1EP+2DP ，年纪37 ，配偶华文补习老师，DP不能工作之后就待业在家，  本人是IT行业， 工资8K， 2022年3月29 号ICA邮件通知补资料。","等待","2021-06-19","null","2022-04-11 20:34"
"","安安","1EP + 2DP，夫妻年纪40+。中国籍(主申请人）+欧洲籍。家庭月收入34K。来新三年后申请（第一次）。递交11个月后要DP补缴公司证明。15个月通过。","通过","2021-02-03","2022-04-08","2022-04-11 07:35"
"","女孩","马来西亚 Degree 25岁工作一年半后申请 薪水2.5k 一年多后通过","通过","2022-03-17","2022-03-30","2022-04-11 04:12"
"","白痴","第一次申請，老公主申，來新加坡1年，男 IT 160K。等了1年半終於通過","通过","2019-11-14","2021-04-15","2022-04-08 19:40"
"","jty","spass2年了。。今年2月再email给ica更新薪水。。到今天08.04.22 login查看status还是pending（等待1年1个月了） ，今天下午打去给ica查询无效不知道什么原因pending，让我发邮件给ica询问。

真的希望能通过","等待","2021-03-02","null","2022-04-08 16:39"
"","感恩","条件不是很好，已通过✅，感恩","通过","2021-03-27","2022-03-30","2022-04-08 12:47"
"","Amkhpfamily","新加坡永居担保妻儿，IT销售，月底薪14000，39岁。老婆无工作，儿子1岁，3月31号递交REP续约秒批，4月1号递交材料按钮消失，4月7号刷到CPF。大概率过了。来还愿","等待","2021-07-07","null","2022-04-08 08:24"
"","无限可能","NUS博士毕业两年，5.5K，第一次申请","等待","2021-10-27","null","2022-04-07 10:21"
"","大宇","PR2年，Parttime PhD在读，Senior Engineer, 年收入13左右","通过","2021-08-13","2022-03-24","2022-04-06 14:40"
"","qqskim","EP + 2 DP，薪水8k，国内本，IT相关，在新4年","杯具","2021-10-05","2022-04-05","2022-04-05 23:29"
"","一切顺利","夫妻EP+SP,老公主申，建筑行业,来新快10年了，婚前老公个人申请悲剧，这次是婚后申请一次通过，感恩。一切都是最好的安排","通过","2021-01-03","2022-03-15","2022-04-05 16:53"
"","kalinda4ren2","台灣人, 37歲, 今年來新加坡第五年, 半導體相關, 碩班畢業, 准證是EP. 第二次申請, 感謝給我通過.","通过","2020-09-28","2022-03-17","2022-04-04 23:58"
"","nohopiyu","夫妻双EP申请 90后 女 金融 9k 男 IT 6k 来新5年 第二次申请 悲剧","杯具","2021-10-05","2022-04-02","2022-04-04 14:03"
"","Anonymous","91年/ 男/ EP/ 來新2年/ MNC公司/ ICT Sales Manager/ Base 10K/ Gross 20K","通过","2021-06-09","2022-03-30","2022-04-04 11:41"
"","路易斯","马来西亚男，第一次申请，带着一家三口。","通过","2020-11-29","2022-03-08","2022-04-03 22:16"
"","Kelly","Ep 经理 来新7年","等待","2021-11-23","null","2022-04-02 15:41"
"","LLLzLLL","男，26，单身，前10美硕，无本地学历。来新两年半。金融，底薪一万五奖金十万出头。pending了一年了哭。","通过","2021-02-20","2022-04-01","2022-04-02 13:55"
"","叫我小幸运","配偶是citizen；本人不到30岁，新加坡硕士，工资6k+，来坡三年","等待","2022-02-23","null","2022-04-01 22:41"
"","西岗","来坡4年 ntu master ep 工资8k","等待","2021-10-08","null","2022-04-01 19:46"
"","garyhhh","第二次申请 中国籍 单身男 27岁 EP 国内985本科NUS硕士 4年工作经验 月薪4.4k 算bonus年薪60k+","杯具","2021-07-12","2021-11-22","2022-04-01 17:10"
"","亚历山大","NTU本，来新11年，IT政府项目，薪水3k多，EP","等待","2021-09-06","null","2022-04-01 15:48"
"","感谢","在这里等了一年，看了大家经验，终于有好结果了。
28岁，2019November来，LTVP，月薪2k4，补习老师。","通过","2021-05-14","2022-04-14","2022-03-23 19:51"
"","sdx","夫妇EP+DP，来新11个月申请，月收入20k，程序员，4个月杯具","杯具","2021-11-11","2022-03-14","2022-03-23 17:36"
"","接好运","来新3年 985本 NUS master + EP工作两年 月薪5K+，第二次申请
10个月多按钮消失 不能重新申请 刷到CPF","通过","2021-05-04","2022-03-23","2022-03-23 11:38"
"","YBY","2018年10月来新，EP + 2DP，男孩，公立小学，IT行业，小公司，100K， 19年11月第一次申请，无完税记录，没有补交，6个月准时杯具。20年12月本地读私校MBA，21年4月29日第二次申请，5个月后要求提交资料，因特殊原因，申请延迟提交，12月21日补交资料，2月25日按钮消失，3月22日早刷到CPF。希望大家都可以如愿～","通过","2021-04-29","2022-03-22","2022-03-22 16:59"
"","dedicatus","1997年出生，master来新一年，工作半年后申请，base7.5k，申请期间涨到8.3k，1月发邮件催，2022-3-15查询上传按钮消失，大概率过了，3-22 能查到cpf","通过","2021-03-02","2022-03-15","2022-03-22 12:37"
"","随波逐流","6月申请>12月补交资料>3月通过

马来西亚，女30，未婚，degree，EP，月薪3k，来新2年申请","通过","2021-06-23","2022-03-04","2022-03-20 13:32"
"","好运来","本地学历，来新11年, 10个月补交材料，等待1个月出结果，祝大家好运","通过","2021-03-18","2022-02-15","2022-03-20 12:05"
"","AE","来新八年，制造业工程师，月薪5K+，年龄刚过30，国内本科，无新加坡受教育背景，未要求补充材料，第三次申请终于过了，回馈社区，月初查到提交资料按钮消失不可继续申请，此时CPF网站可以登录但不可以继续刷到第二部，直到10个工作日后刷到CPF，过后一个工作日0000之后ICA网站出现Approved。CPF网站应该0800更新，ICA应该0000更新，给后面的同学做个参考，不用每天刷好多次，希望大家顺利。","通过","2021-06-15","2022-03-11","2022-03-20 05:53"
"","dk","22岁，nus本，来新4年，4k，工作3个月时申请。12月初要求补交家庭成员信息，2月28发现上传按钮消失，3月18刷到cpf。从申请到批准用了11个月。","通过","2021-04-20","2022-03-18","2022-03-19 13:26"
"","Lu chunlan","老公新加坡人为我在新加坡18年","等待","23-01-11","17-06-22","2022-03-15 18:42"
"","davidelena","全家申请，家庭年收入17-18w，老婆全职再加带娃，有做义工，来新1年4个月，老婆孩子来新1年，第一年缴了很多税期待有好运吧","等待","2022-03-15","2022-03-15","2022-03-15 14:17"
"","保佑kq","马来西亚人 女 27 单身 sp diploma 来信7年+ 2.7k 第一次申请 希望过","等待","2022-03-10","null","2022-03-14 01:15"
"","回饋","夫婦二人 一起申請 IT 行業 來新一年半後第一次申請
在2021 12月時 向ICA 更改地址同人工 兩個月後就通過 感恩 
希望各位同路人都可以順利通過","通过","2021-03-24","2022-02-18","2022-03-13 17:38"
"","hmm","Engineering base 3k, primary sch to poly (sg) + deg (outside sg). 6th month payslip apply, 1st application.
28 Feb 2022 : Upload button disappeared, cannot re-apply new application, waiting good news.

21 March Update: I can now access to 2nd page in the cpf (medishield life and careshield life declaration) showing my ica ref number. Means approved. Yayyyyy (;","通过","2021-06-24","2022-03-12","2022-03-12 17:03"
"","Yun","这里的环境很好，想在新加坡","等待","2022-03-11","2022-05-07","2022-03-11 22:18"
"","无语了","13年来读私立大学 17年毕业工作 来回换了四次工作 现在的公司做了两年 去年平均月薪4200","上诉中","2021-10-25","2022-03-02","2022-03-11 17:52"
"","内卷内卷我的朋友","中国 24岁 EP 8K 带老婆孩子双DP 来坡半年 第一次申请 4个月杯具","杯具","2021-11-01","2022-03-11","2022-03-11 16:50"
"","疫情快结束","中国单身女 29岁  无本地学历 美硕 互联网技术岗 10k+薪水  无推荐信 无义工

来新一年半时申请  
五个月左右批准  
回馈论坛","通过","2022-01-01","2022-01-31","2022-03-10 20:38"
"","紧张","马华，29，2600,EP

申请前不懂六个月EP就可以申请拖到最后半年尝试了，四月五号ep过期，担心","等待","2021-10-30","null","2022-03-08 16:50"
"","yo","中国单身女 early 30 美硕 金融 EP 不到10k, 不到两年申请，不到五个月按钮消失不可以重新申请, 大家好运 女神节快乐 单身妹妹们放心大胆申 ^^","等待","2021-10-15","null","2022-03-08 12:59"
"","随缘","夫妻带女娃来新2年第二次申请。美硕和国内硕。夫妻均是EP （互联网和金融），basic 10k和9k。中途有工作和薪资调整给ICA更新。11月中收到补交家庭CV，提交至今仍然pending。

2022-2-18:upload消失，不能申请
2022-3-7: ICA显示申请通过

希望信息帮到各位","通过","2021-07-30","2022-03-07","2022-03-08 10:04"
"","什么时候能拿的PR","家庭独女, 33岁,单身, 来新14年,私校本科, 第一次申请,auditor, 4k. 四个月秒拒, 拒绝信上说没有什么状况更新就不要申请了. 一下子感觉很沮丧.希望发出来对大家有用.","杯具","2021-10-20","2022-02-28","2022-03-07 15:59"
"","IORI","EP+SP申请，IT行业，来新2年半时申请，2022年2月19日上传按钮消失，无法重新申请，3月5日查到CPF，3月7日网上查到网上批准，感谢论坛！","通过","2021-03-13","2022-03-07","2022-03-07 07:30"
"","AB","29岁单身，国内211/985， 2015来新加坡读NUS SA,  目前在读master, 申请时薪水6.8K，软件工程师。
换工作主动补交新工作材料，薪水8.1K + options。 
等待九个月2021-12-01收到补交家庭CV。 2021-12-02提交完家庭CV. \n
等待11个月 2022-01-15 收到提交新公司的annex 和过去六个月的薪水。
2022-03-01 查到上传按钮消失，可以重新提交新的application。 等了1年，貌似还是个悲剧。","杯具","2021-03-09","2022-03-07","2022-03-07 03:41"
"","wht6250","来坡9年，国内本，NUS硕，9.9K，IT行业，带老婆和孩子一起申请。

二月中旬上传按钮消失一周后杯具。","杯具","2021-08-30","2022-02-28","2022-03-06 16:19"
"","Z","25岁，211，NUS master of computing，在NUS工作，工作一年，薪资4k","杯具","2021-09-30","2022-03-04","2022-03-04 11:16"
"","杯中水","中国 SP,32岁，来新加坡12年，已婚有一儿子
薪水3000左右，家人在国内，自己申请，POLY PART TIME 在读，第二次申请，11个月被拒","杯具","2021-03-25","2022-02-22","2022-03-03 17:48"
"","Huahua","29女性single 985国内本新加坡硕，读书加工作在坡六七年，做大数据13K。硕士毕业后第一份工作时申请第一次 六月整妙拒；疫情前第二次的结果出来也是六月整妙拒（当时工资不到6K）。等了快两年才重启申请，目前pending四个半月","等待","2021-10-15","null","2022-03-02 16:28"
"","Lucky","女26，国内本，nus硕，来新3年，it行业，工资7k+。期待好运～","等待","2022-01-10","null","2022-03-02 14:43"
"","yyyyy","来新5年，本地私立大学degree毕业，马来西亚人，S Pass，第一次申请等了9个月批准，祝大家也早日通过！","通过","2021-05-07","2022-02-15","2022-03-01 16:31"
"","Lewis","男，32岁，SPass，月薪5000，单身，国内本科毕业，新加坡BCA Academy进修，来新7年多，希望好运降临！","等待","2021-11-15","null","2022-02-28 22:19"
"","Skyline","Lcci certificate ，年龄45, s pass ，在新20年，第一次申请,月薪2.5k，一家三口申请通过。","通过","2021-07-24","2022-02-18","2022-02-27 23:02"
"","EEERICVVN","19年中來新工作, SP。 
2020年10月與公民結婚, 拿LTVP。2021年4月申请PR。
28/01/22submit button已消失，16/02/22刷到CPF.","通过","2021-04-25","2022-02-16","2022-02-27 10:12"
"","虎虎","马来西亚 女 31 diploma 在新加坡9年 spass","等待","2021-08-24","null","2022-02-26 23:59"
"","Spring","EP+EP 已婚 IT+金融 月薪加起来15k","通过","2019-12-30","2022-01-11","2022-02-25 15:31"
"","Best","SPASS, 马华，Aviation Diploma, 2.5K, 来新4年第一次申请， 等了9个月上传按钮2月8号左右消息2月17号ICA网上approved。祝大家好运！","通过","2021-05-07","2022-02-17","2022-02-22 08:18"
"","Aki","28岁单身，金融，NUS master，2016年来新读书，第一次申请。收入一般。祝各位好运！","通过","2021-04-16","2022-02-19","2022-02-21 15:51"
"","jamesc","33 男 单身 来新2年半 法国Master 第一次申请被拒 第二次通过","通过","2021-04-11","2022-02-18","2022-02-21 01:58"
"","虎年大吉","夫妻双方一起EP 在新加坡，软件工程师，家庭月收入16K，无小孩，来新不到两年。1月25日上传按钮消失，可以继续申请，大概率是凉了. 终于2月20号网站上刷出来，确认是被拒了。准备再战一轮吧，希望下次好运","杯具","2021-07-26","2022-02-20","2022-02-21 00:13"
"","Phoenix","女性，来新一年半，互联网，和老公一起申请。国内本科，香港硕士。","等待","2022-02-17","null","2022-02-20 08:04"
"","掂过碌蔗","第一次申请，27岁，未婚中国籍男子（女友是PR），广州人，电气专业，国内211本科，NTU一年硕士毕业。17年本科毕业就来SG读书，18年至今拿EP工作做R&D，中间换过一份工作，月薪接近5K。没有过人之处啊，看看SG要不要。","等待","2022-02-18","null","2022-02-18 16:41"
"","S92","29岁 女 SP 单身 在新加坡9年
1月30号上传按钮消失 不能重新申请 
2月18号刷到CPF","通过","2021-03-28","2022-02-17","2022-02-18 13:23"
"","斯坦利","来新11年 中国 男，单身，sm1，11年，nus本科毕业 金融业工作2年","等待","2021-08-04","null","2022-02-15 10:02"
"","yanni","政府中学读到local三所本科，工作三个月后申请","等待","2021-10-08","null","2022-02-13 18:17"
"","Jotris","国内985本科NUS硕士 来新6.5年 工程师 月薪6K 第二次申请，求好运。","等待","2022-01-17","null","2022-02-13 10:38"
"","假和尚","来新14年，第一次申请，有在新读过diploma ，有捐血","通过","2021-06-30","2022-02-11","2022-02-11 10:29"
"","octoberkz","29岁 女 单身 EP，来新3年半，国内本NTU硕。第一次申请，一共七个多月，第六个月时要求补父母履历。工资一般。祝大家都好运～","通过","2021-05-18","2022-01-04","2022-02-08 14:16"
"","Huahua","来新8年，读本地中学加poly，现在SIT大一，PR5年。一个人第一次申请。ICA给我打了两个电话之后一周之内approved","通过","2021-10-14","2022-02-04","2022-02-06 22:40"
"","只要坚持就有结果！","第三次申请，等待7个月通过。比起一次就过的朋友们，我真的经历了更多波折，很多朋友拿不到都回国了，我还在默默坚持。所以拿到的时候也异常激动，感谢那个没有放弃的自己。提供条件供大家参考：
女，中国，单身，985本，nus 文科硕士，在新第8年
前两次申请：世界Top3 tech 公司，工作第二年交税后申请第一次，升职到senior后，薪水4k，申请第二次，在covid刚发生的时候被拒。都说大公司容易通过，但事实证明并非如此。所以第二次被拒后开始准备换工作。
第三次申请：换到了IT行业，公司规模比上家小了很多，但也算是个mnc。申请时薪水5.5k。期间升职加薪到7k，9月补了材料。看网上都说补交材料会秒批，但我还是又等了4个月。2022年1月approve，最好的新年礼物！
第三次申请变量太多，处在covid期间，IT行业可能确实需求比较大，加上中途升职加薪了。但想跟大家说，如果之前被拒，后面只是小范围升职没有太大变化，就勇敢去改变吧，换工作，换行业，技能不够就努力去提升，让ica看到你的决心和对社会的贡献。PR一定会有的！","通过","2021-06-04","2022-01-14","2022-02-03 11:25"
"","好运","双EP+小孩，国内985一博一硕，等了七个月了，，刚刚发现上传按钮消失了，不能重新申请，求好运","等待","2021-06-28","null","2022-01-26 13:54"
"","Danny S","拿到PR时正好来新工作3年；
中国上海；
第二次申请；
基本月薪：～10K；
职业：软件工程师；
工作经验：12年；
年龄：35；
性别：男
单身未婚

希望对大家有所帮助！","通过","2021-04-18","2021-12-27","2022-01-26 11:39"
"","恭喜发财","来新2年时候申请，三十出头，ep带俩dp，IT行业，base 9k，第二次申请，希望求好运","等待","2021-07-10","null","2022-01-25 13:07"
"","愿好运降临，加油！！！","建筑行业，来新12年多，Spass,单身32岁，薪水4K,第三次申请，但愿好运能降临在我身上。","等待","2022-01-06","null","2022-01-22 10:40"
"","Ganlim","单身男38岁，来新三年，服务业，7.75K，第一次申请","通过","2020-10-06","2022-01-10","2022-01-21 13:59"
